order_details_id,order_id,order_date,order_time,item_id
11322,4972,2023-03-25,0 days 17:43:05,124.0
11323,4972,2023-03-25,0 days 17:43:05,117.0
11324,4972,2023-03-25,0 days 17:43:05,117.0
11325,4973,2023-03-25,0 days 17:49:01,102.0
11326,4973,2023-03-25,0 days 17:49:01,120.0
11327,4974,2023-03-25,0 days 17:59:15,102.0
11328,4974,2023-03-25,0 days 17:59:15,109.0
11329,4974,2023-03-25,0 days 17:59:15,128.0
11330,4975,2023-03-25,0 days 18:05:54,124.0
11331,4976,2023-03-25,0 days 18:11:17,109.0
11332,4977,2023-03-25,0 days 18:20:35,101.0
11333,4977,2023-03-25,0 days 18:20:35,102.0
11334,4977,2023-03-25,0 days 18:20:35,113.0
11335,4978,2023-03-25,0 days 18:35:12,101.0
11336,4978,2023-03-25,0 days 18:35:12,129.0
11337,4978,2023-03-25,0 days 18:35:12,122.0
11338,4979,2023-03-25,0 days 18:57:01,101.0
11339,4979,2023-03-25,0 days 18:57:01,125.0
11340,4979,2023-03-25,0 days 18:57:01,119.0
11341,4979,2023-03-25,0 days 18:57:01,121.0
11342,4980,2023-03-25,0 days 19:02:39,127.0
11343,4980,2023-03-25,0 days 19:02:39,120.0
11344,4981,2023-03-25,0 days 19:12:01,130.0
11345,4981,2023-03-25,0 days 19:12:01,131.0
11346,4981,2023-03-25,0 days 19:12:01,106.0
11347,4982,2023-03-25,0 days 19:21:56,106.0
11348,4983,2023-03-25,0 days 19:39:31,120.0
11349,4983,2023-03-25,0 days 19:39:31,121.0
11350,4983,2023-03-25,0 days 19:39:31,123.0
11351,4984,2023-03-25,0 days 19:52:33,124.0
11352,4984,2023-03-25,0 days 19:52:33,120.0
11353,4985,2023-03-25,0 days 20:00:01,129.0
11354,4986,2023-03-25,0 days 20:06:38,117.0
11355,4987,2023-03-25,0 days 20:34:13,103.0
11356,4987,2023-03-25,0 days 20:34:13,109.0
11357,4987,2023-03-25,0 days 20:34:13,128.0
11358,4988,2023-03-25,0 days 20:44:56,102.0
11359,4988,2023-03-25,0 days 20:44:56,128.0
11360,4988,2023-03-25,0 days 20:44:56,112.0
11361,4989,2023-03-25,0 days 20:54:18,102.0
11362,4990,2023-03-25,0 days 21:02:20,105.0
11363,4991,2023-03-25,0 days 21:09:19,101.0
11364,4991,2023-03-25,0 days 21:09:19,111.0
11365,4992,2023-03-25,0 days 21:11:28,113.0
11366,4992,2023-03-25,0 days 21:11:28,118.0
11367,4993,2023-03-25,0 days 21:13:53,121.0
11368,4994,2023-03-25,0 days 21:26:47,109.0
11369,4994,2023-03-25,0 days 21:26:47,113.0
11370,4995,2023-03-25,0 days 21:26:57,117.0
11371,4995,2023-03-25,0 days 21:26:57,113.0
11372,4996,2023-03-25,0 days 22:16:46,127.0
11373,4997,2023-03-26,0 days 11:22:59,109.0
11374,4998,2023-03-26,0 days 11:34:32,125.0
11375,4999,2023-03-26,0 days 11:37:06,108.0
11376,4999,2023-03-26,0 days 11:37:06,109.0
11377,5000,2023-03-26,0 days 11:37:43,116.0
11378,5000,2023-03-26,0 days 11:37:43,109.0
11379,5001,2023-03-26,0 days 11:44:02,104.0
11380,5002,2023-03-26,0 days 11:46:28,101.0
11381,5002,2023-03-26,0 days 11:46:28,113.0
11382,5003,2023-03-26,0 days 11:50:45,104.0
11383,5003,2023-03-26,0 days 11:50:45,108.0
11384,5003,2023-03-26,0 days 11:50:45,118.0
11385,5003,2023-03-26,0 days 11:50:45,120.0
11386,5004,2023-03-26,0 days 12:00:55,112.0
11387,5005,2023-03-26,0 days 12:18:13,119.0
11388,5006,2023-03-26,0 days 12:24:39,128.0
11389,5006,2023-03-26,0 days 12:24:39,132.0
11390,5007,2023-03-26,0 days 12:38:04,113.0
11391,5008,2023-03-26,0 days 12:39:34,115.0
11392,5008,2023-03-26,0 days 12:39:34,113.0
11393,5009,2023-03-26,0 days 12:45:57,103.0
11394,5009,2023-03-26,0 days 12:45:57,105.0
11395,5010,2023-03-26,0 days 12:48:02,106.0
11396,5011,2023-03-26,0 days 12:55:44,101.0
11397,5011,2023-03-26,0 days 12:55:44,113.0
11398,5011,2023-03-26,0 days 12:55:44,121.0
11399,5011,2023-03-26,0 days 12:55:44,105.0
11400,5011,2023-03-26,0 days 12:55:44,122.0
11401,5012,2023-03-26,0 days 13:12:34,130.0
11402,5013,2023-03-26,0 days 13:14:23,102.0
11403,5013,2023-03-26,0 days 13:14:23,117.0
11404,5013,2023-03-26,0 days 13:14:23,129.0
11405,5013,2023-03-26,0 days 13:14:23,120.0
11406,5014,2023-03-26,0 days 13:34:44,130.0
11407,5015,2023-03-26,0 days 13:35:54,110.0
11408,5015,2023-03-26,0 days 13:35:54,121.0
11409,5016,2023-03-26,0 days 13:53:46,129.0
11410,5017,2023-03-26,0 days 13:58:44,107.0
11411,5017,2023-03-26,0 days 13:58:44,116.0
11412,5017,2023-03-26,0 days 13:58:44,102.0
11413,5017,2023-03-26,0 days 13:58:44,108.0
11414,5017,2023-03-26,0 days 13:58:44,108.0
11415,5017,2023-03-26,0 days 13:58:44,110.0
11416,5017,2023-03-26,0 days 13:58:44,117.0
11417,5017,2023-03-26,0 days 13:58:44,129.0
11418,5017,2023-03-26,0 days 13:58:44,120.0
11419,5017,2023-03-26,0 days 13:58:44,106.0
11420,5017,2023-03-26,0 days 13:58:44,106.0
11421,5017,2023-03-26,0 days 13:58:44,114.0
11422,5018,2023-03-26,0 days 14:06:09,122.0
11423,5019,2023-03-26,0 days 14:12:31,101.0
11424,5019,2023-03-26,0 days 14:12:31,104.0
11425,5019,2023-03-26,0 days 14:12:31,109.0
11426,5019,2023-03-26,0 days 14:12:31,121.0
11427,5020,2023-03-26,0 days 14:15:57,102.0
11428,5021,2023-03-26,0 days 14:23:00,101.0
11429,5021,2023-03-26,0 days 14:23:00,127.0
11430,5022,2023-03-26,0 days 14:23:37,102.0
11431,5022,2023-03-26,0 days 14:23:37,122.0
11432,5022,2023-03-26,0 days 14:23:37,131.0
11433,5023,2023-03-26,0 days 14:37:13,116.0
11434,5023,2023-03-26,0 days 14:37:13,102.0
11435,5024,2023-03-26,0 days 14:40:47,125.0
11436,5024,2023-03-26,0 days 14:40:47,105.0
11437,5025,2023-03-26,0 days 14:54:00,117.0
11438,5026,2023-03-26,0 days 15:16:07,103.0
11439,5026,2023-03-26,0 days 15:16:07,118.0
11440,5027,2023-03-26,0 days 15:37:15,127.0
11441,5028,2023-03-26,0 days 15:46:49,115.0
11442,5028,2023-03-26,0 days 15:46:49,120.0
11443,5029,2023-03-26,0 days 15:55:20,111.0
11444,5030,2023-03-26,0 days 16:09:58,104.0
11445,5030,2023-03-26,0 days 16:09:58,125.0
11446,5030,2023-03-26,0 days 16:09:58,105.0
11447,5030,2023-03-26,0 days 16:09:58,106.0
11448,5031,2023-03-26,0 days 16:17:47,127.0
11449,5031,2023-03-26,0 days 16:17:47,
11450,5032,2023-03-26,0 days 16:20:57,109.0
11451,5032,2023-03-26,0 days 16:20:57,105.0
11452,5033,2023-03-26,0 days 16:30:33,116.0
11453,5033,2023-03-26,0 days 16:30:33,119.0
11454,5034,2023-03-26,0 days 16:51:53,108.0
11455,5034,2023-03-26,0 days 16:51:53,109.0
11456,5034,2023-03-26,0 days 16:51:53,128.0
11457,5034,2023-03-26,0 days 16:51:53,121.0
11458,5035,2023-03-26,0 days 17:00:18,122.0
11459,5036,2023-03-26,0 days 17:10:08,102.0
11460,5036,2023-03-26,0 days 17:10:08,124.0
11461,5036,2023-03-26,0 days 17:10:08,109.0
11462,5036,2023-03-26,0 days 17:10:08,113.0
11463,5037,2023-03-26,0 days 17:10:13,122.0
11464,5038,2023-03-26,0 days 17:12:05,110.0
11465,5038,2023-03-26,0 days 17:12:05,111.0
11466,5039,2023-03-26,0 days 17:30:05,109.0
11467,5039,2023-03-26,0 days 17:30:05,121.0
11468,5039,2023-03-26,0 days 17:30:05,122.0
11469,5040,2023-03-26,0 days 17:40:27,107.0
11470,5041,2023-03-26,0 days 17:43:00,113.0
11471,5042,2023-03-26,0 days 17:50:15,101.0
11472,5043,2023-03-26,0 days 17:55:08,127.0
11473,5044,2023-03-26,0 days 17:58:03,104.0
11474,5044,2023-03-26,0 days 17:58:03,112.0
11475,5045,2023-03-26,0 days 18:12:55,108.0
11476,5046,2023-03-26,0 days 18:17:36,102.0
11477,5047,2023-03-26,0 days 18:23:08,101.0
11478,5047,2023-03-26,0 days 18:23:08,103.0
11479,5048,2023-03-26,0 days 18:34:53,108.0
11480,5048,2023-03-26,0 days 18:34:53,113.0
11481,5048,2023-03-26,0 days 18:34:53,105.0
11482,5048,2023-03-26,0 days 18:34:53,106.0
11483,5049,2023-03-26,0 days 18:40:21,109.0
11484,5050,2023-03-26,0 days 18:45:15,126.0
11485,5050,2023-03-26,0 days 18:45:15,110.0
11486,5050,2023-03-26,0 days 18:45:15,123.0
11487,5051,2023-03-26,0 days 18:49:21,102.0
11488,5051,2023-03-26,0 days 18:49:21,119.0
11489,5052,2023-03-26,0 days 18:53:41,107.0
11490,5053,2023-03-26,0 days 18:56:26,107.0
11491,5054,2023-03-26,0 days 19:35:46,117.0
11492,5055,2023-03-26,0 days 19:51:36,107.0
11493,5055,2023-03-26,0 days 19:51:36,106.0
11494,5056,2023-03-26,0 days 20:01:53,101.0
11495,5056,2023-03-26,0 days 20:01:53,119.0
11496,5056,2023-03-26,0 days 20:01:53,121.0
11497,5056,2023-03-26,0 days 20:01:53,105.0
11498,5057,2023-03-26,0 days 20:08:07,109.0
11499,5057,2023-03-26,0 days 20:08:07,128.0
11500,5057,2023-03-26,0 days 20:08:07,131.0
11501,5057,2023-03-26,0 days 20:08:07,106.0
11502,5058,2023-03-26,0 days 20:21:14,107.0
11503,5058,2023-03-26,0 days 20:21:14,126.0
11504,5058,2023-03-26,0 days 20:21:14,131.0
11505,5059,2023-03-26,0 days 20:25:19,109.0
11506,5059,2023-03-26,0 days 20:25:19,110.0
11507,5060,2023-03-26,0 days 20:44:56,129.0
11508,5061,2023-03-26,0 days 21:23:45,105.0
11509,5062,2023-03-27,0 days 11:49:29,109.0
11510,5063,2023-03-27,0 days 11:50:10,122.0
11511,5063,2023-03-27,0 days 11:50:10,106.0
11512,5063,2023-03-27,0 days 11:50:10,114.0
11513,5064,2023-03-27,0 days 11:58:27,103.0
11514,5065,2023-03-27,0 days 12:07:05,114.0
11515,5066,2023-03-27,0 days 12:20:59,116.0
11516,5066,2023-03-27,0 days 12:20:59,102.0
11517,5066,2023-03-27,0 days 12:20:59,110.0
11518,5066,2023-03-27,0 days 12:20:59,117.0
11519,5066,2023-03-27,0 days 12:20:59,117.0
11520,5066,2023-03-27,0 days 12:20:59,129.0
11521,5066,2023-03-27,0 days 12:20:59,111.0
11522,5066,2023-03-27,0 days 12:20:59,113.0
11523,5066,2023-03-27,0 days 12:20:59,120.0
11524,5066,2023-03-27,0 days 12:20:59,120.0
11525,5066,2023-03-27,0 days 12:20:59,105.0
11526,5066,2023-03-27,0 days 12:20:59,131.0
11527,5066,2023-03-27,0 days 12:20:59,132.0
11528,5067,2023-03-27,0 days 12:26:17,109.0
11529,5068,2023-03-27,0 days 12:29:40,126.0
11530,5068,2023-03-27,0 days 12:29:40,123.0
11531,5069,2023-03-27,0 days 12:29:41,108.0
11532,5070,2023-03-27,0 days 12:35:03,122.0
11533,5071,2023-03-27,0 days 12:47:48,108.0
11534,5071,2023-03-27,0 days 12:47:48,120.0
11535,5071,2023-03-27,0 days 12:47:48,122.0
11536,5072,2023-03-27,0 days 12:53:56,120.0
11537,5073,2023-03-27,0 days 12:56:32,124.0
11538,5074,2023-03-27,0 days 13:05:06,119.0
11539,5075,2023-03-27,0 days 13:08:15,108.0
11540,5075,2023-03-27,0 days 13:08:15,117.0
11541,5076,2023-03-27,0 days 13:12:12,125.0
11542,5076,2023-03-27,0 days 13:12:12,110.0
11543,5076,2023-03-27,0 days 13:12:12,131.0
11544,5077,2023-03-27,0 days 13:21:18,102.0
11545,5077,2023-03-27,0 days 13:21:18,111.0
11546,5077,2023-03-27,0 days 13:21:18,120.0
11547,5077,2023-03-27,0 days 13:21:18,120.0
11548,5078,2023-03-27,0 days 13:31:17,130.0
11549,5079,2023-03-27,0 days 13:41:43,124.0
11550,5079,2023-03-27,0 days 13:41:43,127.0
11551,5079,2023-03-27,0 days 13:41:43,121.0
11552,5079,2023-03-27,0 days 13:41:43,105.0
11553,5080,2023-03-27,0 days 13:43:35,102.0
11554,5080,2023-03-27,0 days 13:43:35,126.0
11555,5080,2023-03-27,0 days 13:43:35,113.0
11556,5080,2023-03-27,0 days 13:43:35,118.0
11557,5080,2023-03-27,0 days 13:43:35,105.0
11558,5080,2023-03-27,0 days 13:43:35,122.0
11559,5080,2023-03-27,0 days 13:43:35,132.0
11560,5081,2023-03-27,0 days 13:59:35,110.0
11561,5082,2023-03-27,0 days 14:22:32,130.0
11562,5083,2023-03-27,0 days 14:33:01,121.0
11563,5084,2023-03-27,0 days 14:33:30,119.0
11564,5085,2023-03-27,0 days 14:57:13,109.0
11565,5085,2023-03-27,0 days 14:57:13,132.0
11566,5086,2023-03-27,0 days 15:30:43,126.0
11567,5087,2023-03-27,0 days 16:10:25,124.0
11568,5087,2023-03-27,0 days 16:10:25,117.0
11569,5087,2023-03-27,0 days 16:10:25,122.0
11570,5088,2023-03-27,0 days 16:12:26,103.0
11571,5088,2023-03-27,0 days 16:12:26,122.0
11572,5089,2023-03-27,0 days 16:12:46,103.0
11573,5089,2023-03-27,0 days 16:12:46,108.0
11574,5089,2023-03-27,0 days 16:12:46,114.0
11575,5090,2023-03-27,0 days 16:16:50,126.0
11576,5090,2023-03-27,0 days 16:16:50,113.0
11577,5091,2023-03-27,0 days 16:25:42,101.0
11578,5091,2023-03-27,0 days 16:25:42,125.0
11579,5091,2023-03-27,0 days 16:25:42,127.0
11580,5091,2023-03-27,0 days 16:25:42,112.0
11581,5092,2023-03-27,0 days 16:48:30,105.0
11582,5092,2023-03-27,0 days 16:48:30,122.0
11583,5093,2023-03-27,0 days 16:58:24,108.0
11584,5094,2023-03-27,0 days 17:00:09,102.0
11585,5094,2023-03-27,0 days 17:00:09,124.0
11586,5095,2023-03-27,0 days 17:04:40,109.0
11587,5095,2023-03-27,0 days 17:04:40,129.0
11588,5095,2023-03-27,0 days 17:04:40,120.0
11589,5095,2023-03-27,0 days 17:04:40,105.0
11590,5096,2023-03-27,0 days 17:28:05,108.0
11591,5096,2023-03-27,0 days 17:28:05,108.0
11592,5096,2023-03-27,0 days 17:28:05,131.0
11593,5097,2023-03-27,0 days 17:31:39,123.0
11594,5098,2023-03-27,0 days 17:41:05,101.0
11595,5099,2023-03-27,0 days 17:45:15,101.0
11596,5099,2023-03-27,0 days 17:45:15,105.0
11597,5099,2023-03-27,0 days 17:45:15,
11598,5100,2023-03-27,0 days 17:49:28,109.0
11599,5100,2023-03-27,0 days 17:49:28,128.0
11600,5100,2023-03-27,0 days 17:49:28,122.0
11601,5100,2023-03-27,0 days 17:49:28,106.0
11602,5101,2023-03-27,0 days 17:51:15,105.0
11603,5102,2023-03-27,0 days 17:52:41,109.0
11604,5102,2023-03-27,0 days 17:52:41,
11605,5103,2023-03-27,0 days 17:52:55,117.0
11606,5104,2023-03-27,0 days 17:56:27,124.0
11607,5104,2023-03-27,0 days 17:56:27,125.0
11608,5104,2023-03-27,0 days 17:56:27,118.0
11609,5104,2023-03-27,0 days 17:56:27,130.0
11610,5105,2023-03-27,0 days 17:56:55,129.0
11611,5105,2023-03-27,0 days 17:56:55,113.0
11612,5105,2023-03-27,0 days 17:56:55,131.0
11613,5106,2023-03-27,0 days 18:04:24,131.0
11614,5107,2023-03-27,0 days 18:15:26,112.0
11615,5107,2023-03-27,0 days 18:15:26,113.0
11616,5107,2023-03-27,0 days 18:15:26,120.0
11617,5107,2023-03-27,0 days 18:15:26,130.0
11618,5108,2023-03-27,0 days 18:16:47,124.0
11619,5108,2023-03-27,0 days 18:16:47,110.0
11620,5108,2023-03-27,0 days 18:16:47,132.0
11621,5109,2023-03-27,0 days 18:19:24,126.0
11622,5109,2023-03-27,0 days 18:19:24,117.0
11623,5109,2023-03-27,0 days 18:19:24,131.0
11624,5109,2023-03-27,0 days 18:19:24,132.0
11625,5110,2023-03-27,0 days 18:26:20,124.0
11626,5110,2023-03-27,0 days 18:26:20,113.0
11627,5110,2023-03-27,0 days 18:26:20,132.0
11628,5111,2023-03-27,0 days 18:46:46,108.0
11629,5111,2023-03-27,0 days 18:46:46,105.0
11630,5111,2023-03-27,0 days 18:46:46,122.0
11631,5112,2023-03-27,0 days 18:54:36,110.0
11632,5113,2023-03-27,0 days 19:14:27,105.0
11633,5114,2023-03-27,0 days 19:15:56,107.0
11634,5114,2023-03-27,0 days 19:15:56,127.0
11635,5115,2023-03-27,0 days 19:18:58,113.0
11636,5116,2023-03-27,0 days 19:30:46,119.0
11637,5116,2023-03-27,0 days 19:30:46,114.0
11638,5116,2023-03-27,0 days 19:30:46,132.0
11639,5117,2023-03-27,0 days 19:33:52,108.0
11640,5118,2023-03-27,0 days 19:40:48,104.0
11641,5118,2023-03-27,0 days 19:40:48,128.0
11642,5118,2023-03-27,0 days 19:40:48,112.0
11643,5118,2023-03-27,0 days 19:40:48,118.0
11644,5119,2023-03-27,0 days 19:50:43,102.0
11645,5119,2023-03-27,0 days 19:50:43,130.0
11646,5120,2023-03-27,0 days 19:59:09,116.0
11647,5120,2023-03-27,0 days 19:59:09,110.0
11648,5120,2023-03-27,0 days 19:59:09,119.0
11649,5120,2023-03-27,0 days 19:59:09,120.0
11650,5121,2023-03-27,0 days 20:03:34,101.0
11651,5121,2023-03-27,0 days 20:03:34,109.0
11652,5121,2023-03-27,0 days 20:03:34,110.0
11653,5122,2023-03-27,0 days 20:26:45,113.0
11654,5122,2023-03-27,0 days 20:26:45,130.0
11655,5123,2023-03-27,0 days 20:28:06,101.0
11656,5123,2023-03-27,0 days 20:28:06,110.0
11657,5123,2023-03-27,0 days 20:28:06,129.0
11658,5124,2023-03-27,0 days 20:53:44,104.0
11659,5124,2023-03-27,0 days 20:53:44,126.0
11660,5124,2023-03-27,0 days 20:53:44,122.0
11661,5124,2023-03-27,0 days 20:53:44,123.0
11662,5125,2023-03-27,0 days 21:08:30,111.0
11663,5126,2023-03-27,0 days 21:21:49,104.0
11664,5126,2023-03-27,0 days 21:21:49,131.0
11665,5127,2023-03-27,0 days 21:43:10,101.0
11666,5127,2023-03-27,0 days 21:43:10,104.0
11667,5128,2023-03-27,0 days 21:58:19,122.0
11668,5129,2023-03-27,0 days 22:16:53,128.0
11669,5129,2023-03-27,0 days 22:16:53,112.0
11670,5129,2023-03-27,0 days 22:16:53,
11671,5130,2023-03-27,0 days 22:19:13,107.0
11672,5130,2023-03-27,0 days 22:19:13,122.0
11673,5131,2023-03-27,0 days 22:37:50,107.0
11674,5132,2023-03-27,0 days 22:52:56,125.0
11675,5132,2023-03-27,0 days 22:52:56,123.0
11676,5133,2023-03-28,0 days 11:41:16,131.0
11677,5134,2023-03-28,0 days 12:15:35,109.0
11678,5135,2023-03-28,0 days 12:17:36,106.0
11679,5136,2023-03-28,0 days 12:37:40,101.0
11680,5136,2023-03-28,0 days 12:37:40,102.0
11681,5136,2023-03-28,0 days 12:37:40,104.0
11682,5136,2023-03-28,0 days 12:37:40,124.0
11683,5136,2023-03-28,0 days 12:37:40,125.0
11684,5136,2023-03-28,0 days 12:37:40,129.0
11685,5136,2023-03-28,0 days 12:37:40,118.0
11686,5137,2023-03-28,0 days 12:40:38,102.0
11687,5137,2023-03-28,0 days 12:40:38,124.0
11688,5137,2023-03-28,0 days 12:40:38,119.0
11689,5137,2023-03-28,0 days 12:40:38,120.0
11690,5137,2023-03-28,0 days 12:40:38,106.0
11691,5137,2023-03-28,0 days 12:40:38,114.0
11692,5138,2023-03-28,0 days 12:40:47,108.0
11693,5138,2023-03-28,0 days 12:40:47,126.0
11694,5138,2023-03-28,0 days 12:40:47,111.0
11695,5138,2023-03-28,0 days 12:40:47,131.0
11696,5139,2023-03-28,0 days 12:42:22,129.0
11697,5140,2023-03-28,0 days 12:45:45,125.0
11698,5140,2023-03-28,0 days 12:45:45,132.0
11699,5141,2023-03-28,0 days 12:57:51,101.0
11700,5141,2023-03-28,0 days 12:57:51,109.0
11701,5141,2023-03-28,0 days 12:57:51,109.0
11702,5142,2023-03-28,0 days 13:35:21,101.0
11703,5142,2023-03-28,0 days 13:35:21,113.0
11704,5142,2023-03-28,0 days 13:35:21,122.0
11705,5142,2023-03-28,0 days 13:35:21,130.0
11706,5143,2023-03-28,0 days 13:47:27,131.0
11707,5144,2023-03-28,0 days 13:58:24,111.0
11708,5145,2023-03-28,0 days 14:15:53,132.0
11709,5146,2023-03-28,0 days 14:19:34,117.0
11710,5146,2023-03-28,0 days 14:19:34,106.0
11711,5146,2023-03-28,0 days 14:19:34,114.0
11712,5147,2023-03-28,0 days 14:44:43,105.0
11713,5148,2023-03-28,0 days 14:48:02,104.0
11714,5149,2023-03-28,0 days 14:48:50,113.0
11715,5149,2023-03-28,0 days 14:48:50,122.0
11716,5149,2023-03-28,0 days 14:48:50,130.0
11717,5149,2023-03-28,0 days 14:48:50,
11718,5150,2023-03-28,0 days 15:08:03,108.0
11719,5150,2023-03-28,0 days 15:08:03,113.0
11720,5151,2023-03-28,0 days 15:08:24,101.0
11721,5151,2023-03-28,0 days 15:08:24,113.0
11722,5151,2023-03-28,0 days 15:08:24,131.0
11723,5152,2023-03-28,0 days 15:14:42,126.0
11724,5152,2023-03-28,0 days 15:14:42,128.0
11725,5152,2023-03-28,0 days 15:14:42,122.0
11726,5153,2023-03-28,0 days 15:23:30,124.0
11727,5154,2023-03-28,0 days 15:50:03,117.0
11728,5154,2023-03-28,0 days 15:50:03,113.0
11729,5154,2023-03-28,0 days 15:50:03,130.0
11730,5155,2023-03-28,0 days 16:03:23,129.0
11731,5155,2023-03-28,0 days 16:03:23,130.0
11732,5156,2023-03-28,0 days 16:07:33,101.0
11733,5156,2023-03-28,0 days 16:07:33,107.0
11734,5156,2023-03-28,0 days 16:07:33,122.0
11735,5156,2023-03-28,0 days 16:07:33,106.0
11736,5157,2023-03-28,0 days 16:09:26,107.0
11737,5157,2023-03-28,0 days 16:09:26,113.0
11738,5158,2023-03-28,0 days 16:16:37,101.0
11739,5158,2023-03-28,0 days 16:16:37,117.0
11740,5158,2023-03-28,0 days 16:16:37,112.0
11741,5159,2023-03-28,0 days 16:38:35,122.0
11742,5160,2023-03-28,0 days 16:53:33,102.0
11743,5160,2023-03-28,0 days 16:53:33,108.0
11744,5160,2023-03-28,0 days 16:53:33,129.0
11745,5160,2023-03-28,0 days 16:53:33,120.0
11746,5161,2023-03-28,0 days 16:56:08,117.0
11747,5161,2023-03-28,0 days 16:56:08,121.0
11748,5161,2023-03-28,0 days 16:56:08,122.0
11749,5161,2023-03-28,0 days 16:56:08,130.0
11750,5162,2023-03-28,0 days 16:59:31,112.0
11751,5163,2023-03-28,0 days 17:08:46,114.0
11752,5164,2023-03-28,0 days 17:14:30,120.0
11753,5165,2023-03-28,0 days 17:26:43,128.0
11754,5165,2023-03-28,0 days 17:26:43,119.0
11755,5165,2023-03-28,0 days 17:26:43,114.0
11756,5166,2023-03-28,0 days 17:47:46,119.0
11757,5166,2023-03-28,0 days 17:47:46,122.0
11758,5166,2023-03-28,0 days 17:47:46,106.0
11759,5167,2023-03-28,0 days 17:55:48,101.0
11760,5167,2023-03-28,0 days 17:55:48,106.0
11761,5168,2023-03-28,0 days 17:58:23,120.0
11762,5168,2023-03-28,0 days 17:58:23,131.0
11763,5169,2023-03-28,0 days 18:04:45,132.0
11764,5170,2023-03-28,0 days 18:12:16,118.0
11765,5170,2023-03-28,0 days 18:12:16,122.0
11766,5171,2023-03-28,0 days 18:43:40,102.0
11767,5172,2023-03-28,0 days 18:49:27,122.0
11768,5172,2023-03-28,0 days 18:49:27,122.0
11769,5173,2023-03-28,0 days 18:55:29,121.0
11770,5173,2023-03-28,0 days 18:55:29,122.0
11771,5174,2023-03-28,0 days 18:55:54,109.0
11772,5174,2023-03-28,0 days 18:55:54,129.0
11773,5175,2023-03-28,0 days 19:25:20,112.0
11774,5175,2023-03-28,0 days 19:25:20,121.0
11775,5175,2023-03-28,0 days 19:25:20,105.0
11776,5176,2023-03-28,0 days 19:28:49,102.0
11777,5177,2023-03-28,0 days 19:35:27,118.0
11778,5178,2023-03-28,0 days 19:37:09,117.0
11779,5178,2023-03-28,0 days 19:37:09,122.0
11780,5178,2023-03-28,0 days 19:37:09,132.0
11781,5179,2023-03-28,0 days 19:45:19,129.0
11782,5180,2023-03-28,0 days 19:48:11,125.0
11783,5180,2023-03-28,0 days 19:48:11,129.0
11784,5180,2023-03-28,0 days 19:48:11,123.0
11785,5181,2023-03-28,0 days 19:54:39,111.0
11786,5181,2023-03-28,0 days 19:54:39,106.0
11787,5182,2023-03-28,0 days 20:05:31,107.0
11788,5182,2023-03-28,0 days 20:05:31,109.0
11789,5182,2023-03-28,0 days 20:05:31,127.0
11790,5182,2023-03-28,0 days 20:05:31,106.0
11791,5183,2023-03-28,0 days 20:13:50,109.0
11792,5184,2023-03-28,0 days 20:20:01,108.0
11793,5184,2023-03-28,0 days 20:20:01,105.0
11794,5185,2023-03-28,0 days 20:24:32,109.0
11795,5185,2023-03-28,0 days 20:24:32,122.0
11796,5186,2023-03-28,0 days 20:28:50,113.0
11797,5186,2023-03-28,0 days 20:28:50,131.0
11798,5187,2023-03-28,0 days 20:39:16,102.0
11799,5187,2023-03-28,0 days 20:39:16,108.0
11800,5187,2023-03-28,0 days 20:39:16,130.0
11801,5188,2023-03-28,0 days 20:43:58,107.0
11802,5188,2023-03-28,0 days 20:43:58,124.0
11803,5188,2023-03-28,0 days 20:43:58,109.0
11804,5188,2023-03-28,0 days 20:43:58,132.0
11805,5189,2023-03-28,0 days 20:48:40,103.0
11806,5189,2023-03-28,0 days 20:48:40,129.0
11807,5189,2023-03-28,0 days 20:48:40,106.0
11808,5190,2023-03-28,0 days 22:27:17,107.0
11809,5190,2023-03-28,0 days 22:27:17,103.0
11810,5190,2023-03-28,0 days 22:27:17,113.0
11811,5191,2023-03-28,0 days 22:34:56,128.0
11812,5191,2023-03-28,0 days 22:34:56,106.0
11813,5192,2023-03-28,0 days 22:43:32,125.0
11814,5193,2023-03-29,0 days 11:32:32,115.0
11815,5194,2023-03-29,0 days 11:39:53,115.0
11816,5194,2023-03-29,0 days 11:39:53,108.0
11817,5195,2023-03-29,0 days 11:40:17,107.0
11818,5196,2023-03-29,0 days 12:03:04,107.0
11819,5196,2023-03-29,0 days 12:03:04,132.0
11820,5197,2023-03-29,0 days 12:07:16,103.0
11821,5197,2023-03-29,0 days 12:07:16,109.0
11822,5197,2023-03-29,0 days 12:07:16,131.0
11823,5198,2023-03-29,0 days 12:09:12,128.0
11824,5198,2023-03-29,0 days 12:09:12,114.0
11825,5199,2023-03-29,0 days 12:12:15,108.0
11826,5200,2023-03-29,0 days 12:32:07,101.0
11827,5200,2023-03-29,0 days 12:32:07,102.0
11828,5200,2023-03-29,0 days 12:32:07,124.0
